date,account_value
2017-05-04,344083.6796023712
2017-05-05,342843.217810379
2017-05-08,348307.8307864532
2017-05-09,349695.10153840634
2017-05-10,348274.8133303985
2017-05-11,347786.69705842587
2017-05-12,352825.5998904571
2017-05-15,351585.13809846493
2017-05-16,354557.85153840634
2017-05-17,346737.08243440243
2017-05-18,351775.9852664337
2017-05-19,352271.4487063751
2017-05-22,356246.0425784454
2017-05-23,356565.3307864532
2017-05-24,359798.5998904571
2017-05-25,364580.62064241024
2017-05-26,365461.4296023712
2017-05-30,365799.0633303985
2017-05-31,365035.69705842587
2017-06-01,365523.8133303985
2017-06-02,369480.0616824493
2017-06-05,371171.9487063751
2017-06-06,368111.15885041805
2017-06-07,370705.85153840634
2017-06-08,370779.2560183868
2017-06-09,359049.92795442196
2017-06-12,354132.118994461
2017-06-13,359960.0807864532
2017-06-14,358374.63809846493
2017-06-15,353860.5425784454
2017-06-16,362499.7369143829
2017-06-19,365237.5425784454
2017-06-20,364290.6987063751
2017-06-21,367828.5616824493
2017-06-22,367487.2543704376
2017-06-23,368382.7352664337
2017-06-26,364800.8116824493
2017-06-27,358488.4296023712
2017-06-28,363446.7483545685
2017-06-29,358176.3394190216
2017-06-30,355265.0561770172
2017-07-03,350002.2663210602
2017-07-05,356512.86513697816
2017-07-06,354215.4415529938
2017-07-07,359213.9797610016
2017-07-10,365713.5354250641
2017-07-11,364854.7679690094
2017-07-12,369398.2297610016
2017-07-13,367240.2679690094
2017-07-14,367673.3252810211
2017-07-17,370693.7281130524
2017-07-18,375982.18825709535
2017-07-19,376870.34438502503
2017-07-20,377541.93825709535
2017-07-21,376429.9623049469
2017-07-24,381303.68825709535
2017-07-25,381641.34438502503
2017-07-26,386386.6740969391
2017-07-27,383891.0561770172
2017-07-28,374363.7281130524
2017-07-31,362524.32692897035
2017-08-01,365610.7870730133
2017-08-02,365500.6915529938
2017-08-03,362208.68990504456
2017-08-04,362450.9224489899
2017-08-07,364172.15334498597
2017-08-08,363280.34603297425
2017-08-09,360406.7297610016
2017-08-10,351198.68990504456
2017-08-11,355261.38259303285
2017-08-14,360880.15169703675
2017-08-15,360674.63259303285
2017-08-16,359001.11348902894
2017-08-17,352538.2488650055
2017-08-18,351767.5354250641
2017-08-21,349866.4781130524
2017-08-22,354861.36513697816
2017-08-23,351595.0561770172
2017-08-24,349558.2106569977
2017-08-25,346919.4797610016
2017-08-28,347198.40334498597
2017-08-29,350149.0752810211
2017-08-30,355114.59603297425
2017-08-31,359889.2472170563
2017-09-01,359026.8061770172
2017-09-05,354263.15334498597
2017-09-06,355191.65169703675
2017-09-07,359474.5354250641
2017-09-08,354494.36513697816
2017-09-11,358920.38424098206
2017-09-12,360615.9224489899
2017-09-13,366862.2472170563
2017-09-14,364150.13424098206
2017-09-15,362160.9781130524
2017-09-18,357536.7870730133
2017-09-19,355947.67080104066
2017-09-20,357177.13424098206
2017-09-21,354035.61513697816
2017-09-22,350530.7472170563
2017-09-25,344911.9781130524
2017-09-26,344475.2472170563
2017-09-27,348978.34438502503
2017-09-28,351007.86513697816
2017-09-29,352824.4972170563
2017-10-02,352031.7870730133
2017-10-03,351264.7472170563
2017-10-04,354329.2106569977
2017-10-05,359980.9972170563
2017-10-06,363184.9224489899
2017-10-09,363702.38259303285
2017-10-10,362311.4606569977
2017-10-11,365174.0561770172
2017-10-12,367350.36348902894
2017-10-13,368088.0370730133
2017-10-16,369335.84603297425
2017-10-17,370359.7679690094
2017-10-18,365908.0561770172
2017-10-19,362094.92080104066
2017-10-20,360737.0163210602
2017-10-23,354641.15169703675
2017-10-24,358164.36513697816
2017-10-25,357067.0163210602
2017-10-26,356890.86348902894
2017-10-27,404057.68825709535
2017-10-30,407690.9972170563
2017-10-31,405646.82692897035
2017-11-01,405059.6358889313
2017-11-02,401587.7854250641
2017-11-03,407966.2472170563
2017-11-06,411291.28872096253
2017-11-07,412212.4623049469
2017-11-08,415776.0179690094
2017-11-09,414399.7679690094
2017-11-10,413012.4972170563
2017-11-13,414414.4623049469
2017-11-14,417229.3236330719
2017-11-15,413513.2778575592
2017-11-16,417402.3870074615
2017-11-17,414682.9044635162
2017-11-20,413372.73417543026
2017-11-21,418209.76908753964
2017-11-22,424327.6752154693
2017-11-24,435278.942671524
2017-11-27,438886.5365435943
2017-11-28,438068.1337115631
2017-11-29,426203.03983949276
2017-11-30,431884.192671524
2017-12-01,426599.3837115631
2017-12-04,416176.57475160214
2017-12-05,418973.11295960995
2017-12-06,422929.3837115631
2017-12-07,425659.8870074615
2017-12-08,426470.942671524
2017-12-11,429010.5987994537
2017-12-12,427601.2865435943
2017-12-13,427252.6544635162
2017-12-14,430970.3662555084
2017-12-15,432761.3280475006
2017-12-18,436959.7865435943
2017-12-19,435785.4044635162
2017-12-20,432203.4808795318
2017-12-21,431153.8662555084
2017-12-22,428805.05729554745
2017-12-26,431887.8662555084
2017-12-27,433906.3662555084
2017-12-28,435315.6337115631
2017-12-29,429212.4219195709
2018-01-02,436383.6162555084
2018-01-03,441958.32475160214
2018-01-04,443936.4601275787
2018-01-05,451111.3280475006
2018-01-08,457618.2308795318
2018-01-09,459757.82475160214
2018-01-10,460356.0365435943
2018-01-11,468558.5223834381
2018-01-12,479025.32475160214
2018-01-16,478900.55729554745
2018-01-17,475281.942671524
2018-01-18,474665.36295960995
2018-01-19,475127.7865435943
2018-01-22,487139.73417543026
2018-01-23,500069.1370074615
2018-01-24,498223.1162555084
2018-01-25,505724.57475160214
2018-01-26,514569.3105914459
2018-01-29,520305.5223834381
2018-01-30,527696.86295961
2018-01-31,532493.5780475006
2018-02-01,510146.942671524
2018-02-02,524808.5747516021
2018-02-05,510146.942671524
2018-02-06,529539.2101275787
2018-02-07,519975.21342347714
2018-02-08,495650.442671524
2018-02-09,491650.1337115631
2018-02-12,508763.34550355526
2018-02-13,519142.1162555084
2018-02-14,532552.3105914459
2018-02-15,536482.8662555084
2018-02-16,531686.1511676178
2018-02-20,538901.3837115631
2018-02-21,544248.5987994537
2018-02-22,545136.7101275787
2018-02-23,550516.942671524
2018-02-26,558572.5747516021
2018-02-27,554913.5955035553
2018-02-28,555086.0747516021
2018-03-01,548113.0747516021
2018-03-02,550608.692671524
2018-03-05,559181.8072955474
2018-03-06,564330.8280475006
2018-03-07,567031.942671524
2018-03-08,569549.5572955474
2018-03-09,579469.5780475006
2018-03-12,586626.0780475006
2018-03-13,582879.0223834381
2018-03-14,583913.942671524
2018-03-15,580728.36295961
2018-03-16,576823.5223834381
2018-03-19,567006.2723834381
2018-03-20,582266.1162555084
2018-03-21,580559.5572955474
2018-03-22,567002.5987994537
2018-03-23,548887.4841754303
2018-03-26,571017.5572955474
2018-03-27,549434.3105914459
2018-03-28,525348.0987994537
2018-03-29,531190.7101275787
2018-04-02,503537.26908753964
2018-04-03,510899.3105914459
2018-04-04,517696.11295960995
2018-04-05,532809.192671524
2018-04-06,515736.34550355526
2018-04-09,516048.2865435943
2018-04-10,527109.6719195709
2018-04-11,523744.3105914459
2018-04-12,531616.442671524
2018-04-13,525116.8870074615
2018-04-16,529035.3019205475
2018-04-17,551908.9542926177
2018-04-18,560720.6278766021
2018-04-19,571389.3429644927
2018-04-20,560592.186836563
2018-04-23,557057.9750445709
2018-04-24,535856.3778766021
2018-04-25,535885.7665484771
2018-04-26,557094.6660846099
2018-04-27,577154.8986285552
2018-04-30,574773.0722125396
2018-05-01,580692.7840045318
2018-05-02,576075.9401324615
2018-05-03,576956.7042926177
2018-05-04,580211.9925006256
2018-05-07,587254.745796524
2018-05-08,584410.495796524
2018-05-09,590122.1580451813
2018-05-10,590517.4219611969
2018-05-11,588259.2305549469
2018-05-14,587757.8123420563
2018-05-15,578454.0762580719
2018-05-16,582548.232682022
2018-05-17,580522.3855140533
2018-05-18,577810.2501380767
2018-05-21,581880.2675941314
2018-05-22,580390.2708900298
2018-05-23,587899.0765540923
2018-05-24,588343.1322181548
2018-05-25,590941.5208900298
2018-05-29,591939.7501380767
2018-05-30,596351.0973060455
2018-05-31,598087.0001380767
2018-06-01,602461.6562660064
2018-06-04,611170.5590980377
2018-06-05,622576.902970108
2018-06-06,622356.7119300689
2018-06-07,619989.5798499908
2018-06-08,618040.7883460845
2018-06-11,619923.5001380767
2018-06-12,623457.7119300689
2018-06-13,625700.0765540923
2018-06-14,632673.0765540923
2018-06-15,629777.4411781158
2018-06-18,632647.4062660064
2018-06-19,636680.732682022
2018-06-20,642295.8058021392
2018-06-21,635007.1911781158
2018-06-22,629667.3680579986
2018-06-25,610392.5208900298
2018-06-26,620646.4793861236
2018-06-27,609423.6355140533
2018-06-28,624448.594010147
2018-06-29,623843.0798499908
2018-07-02,628973.732682022
2018-07-03,621699.7675941314
2018-07-05,623817.3647621002
2018-07-06,627817.6737220611
2018-07-09,638236.8090980377
2018-07-10,639723.1322181548
2018-07-11,644101.4619300689
2018-07-12,659376.0001380767
2018-07-13,665398.482682022
2018-07-16,668870.2883460845
2018-07-17,676738.791641983
2018-07-18,676368.1180579986
2018-07-19,665376.4411781158
2018-07-20,665644.344010147
2018-07-23,661350.4619300689
2018-07-24,671347.5383460845
2018-07-25,683961.3265540923
2018-07-26,663552.4619300689
2018-07-27,666954.5590980377
2018-07-30,652990.1911781158
2018-07-31,652336.9204261627
2018-08-01,659577.8680579986
2018-08-02,673215.5558021392
2018-08-03,669163.9062660064
2018-08-06,678140.7119300689
2018-08-07,683546.6147621002
2018-08-08,692369.3090980377
2018-08-09,696773.3090980377
2018-08-10,692288.5798499908
2018-08-13,695921.844010147
2018-08-14,704528.0208900298
2018-08-15,690938.0001380767
2018-08-16,692369.3090980377
2018-08-17,690791.1911781158
2018-08-20,688769.0175941314
2018-08-21,691231.6180579986
2018-08-22,699114.7708900298
2018-08-23,698380.7708900298
2018-08-24,699294.5973060455
2018-08-27,707475.041641983
2018-08-28,709361.3822181548
2018-08-29,733319.152970108
2018-08-30,734889.9237220611
2018-08-31,738681.0175941314
2018-09-04,748516.6355140533
2018-09-05,732115.3822181548
2018-09-06,718716.2534339752
2018-09-07,716426.1322181548
2018-09-10,711633.1355140533
2018-09-11,729300.5208900298
2018-09-12,730346.4619300689
2018-09-13,730298.7501380767
2018-09-14,723076.1704261627
2018-09-17,700263.482682022
2018-09-18,712381.8298499908
2018-09-19,707012.6180579986
2018-09-20,713574.5798499908
2018-09-21,702825.1355140533
2018-09-24,709926.5765540923
2018-09-25,724676.3298499908
2018-09-26,724786.402970108
2018-09-27,738780.1147621002
2018-09-28,735117.4619300689
2018-10-01,735616.5765540923
2018-10-02,723487.2534339752
2018-10-03,716679.3855140533
2018-10-04,700773.6180579986
2018-10-05,693518.0208900298
2018-10-08,684258.6180579986
2018-10-09,686423.8822181548
2018-10-10,644193.2119300689
2018-10-11,631021.5765540923
2018-10-12,656436.3265540923
2018-10-15,646285.094010147
2018-10-16,667941.7675941314
2018-10-17,672261.3647621002
2018-10-18,649870.6911781158
2018-10-19,647415.482682022
2018-10-22,656689.5798499908
2018-10-23,649129.344010147
2018-10-24,610777.844010147
2018-10-25,654072.8680579986
2018-10-26,602927.7534339752
2018-10-29,564785.4237220611
2018-10-30,561680.6180579986
2018-10-31,586486.1355140533
2018-11-01,611265.982682022
2018-11-02,611265.982682022
2018-11-05,597419.0798499908
2018-11-06,602927.7534339752
2018-11-07,644281.2883460845
2018-11-08,644068.4444740142
2018-11-09,628478.291641983
2018-11-12,600740.402970108
2018-11-13,598655.8680579986
2018-11-14,586853.1355140533
2018-11-15,594350.9204261627
2018-11-16,584797.9444740142
2018-11-19,555026.9062660064
2018-11-20,548850.2675941314
2018-11-21,556656.3647621002
2018-11-23,551272.5034339752
2018-11-26,580364.5558021392
2018-11-27,580397.6180579986
2018-11-28,615750.7119300689
2018-11-29,614216.6322181548
2018-11-30,620308.8680579986
2018-12-03,650472.5765540923
2018-12-04,612319.2708900298
2018-12-06,623619.1704261627
2018-12-07,597907.1737220611
2018-12-10,602274.482682022
2018-12-11,603085.5383460845
2018-12-12,610535.6562660064
2018-12-13,608641.9237220611
2018-12-14,584247.4444740142
2018-12-17,558190.4444740142
2018-12-18,569409.6147621002
2018-12-19,548710.8058021392
2018-12-20,536141.0558021392
2018-12-21,505540.5940101471
2018-12-24,493249.76759413147
2018-12-26,539836.7708900298
2018-12-27,536438.3473060455
2018-12-28,542449.8090980377
2018-12-31,551239.4411781158
2019-01-02,564877.1737220611
2019-01-03,550619.232682022
2019-01-04,578184.5973060455
2019-01-07,598046.6355140533
2019-01-08,607981.3058021392
2019-01-09,609023.6180579986
2019-01-10,607849.1911781158
2019-01-11,602102.0034339752
2019-01-14,593532.5175941314
2019-01-15,614580.0034339752
2019-01-16,617963.732682022
2019-01-17,621428.1911781158
2019-01-18,622521.844010147
2019-01-22,599022.8680579986
2019-01-23,601903.8090980377
2019-01-24,607375.791641983
2019-01-25,613115.6322181548
2019-01-28,601122.0973060455
2019-01-29,584970.4237220611
2019-01-30,613064.291641983
2019-01-31,630790.3647621002
2019-02-01,596842.8647621002
2019-02-04,599441.2534339752
2019-02-05,608799.7534339752
2019-02-06,601991.8855140533
2019-02-07,592490.2501380767
2019-02-08,582893.1911781158
2019-02-11,583913.4619300689
2019-02-12,601166.1355140533
2019-02-13,601896.4619300689
2019-02-14,595529.0208900298
2019-02-15,590134.094010147
2019-02-19,597338.3058021392
2019-02-20,595327.152970108
2019-02-21,594350.9204261627
2019-02-22,598799.0034339752
2019-02-25,599327.4619300689
2019-02-26,600575.2708900298
2019-02-27,602296.4793861236
2019-02-28,601834.0558021392
2019-03-01,613541.3647621002
2019-03-04,622510.8680579986
2019-03-05,621138.291641983
2019-03-06,612521.094010147
2019-03-07,596740.094010147
2019-03-08,594850.0798499908
2019-03-11,613134.0001380767
2019-03-12,614044.152970108
2019-03-13,620543.7534339752
2019-03-14,618859.1911781158
2019-03-15,628452.5765540923
2019-03-18,639385.5208900298
2019-03-19,646615.402970108
2019-03-20,659614.5590980377
2019-03-21,667684.8855140533
2019-03-22,647687.0590980377
2019-03-25,651169.8855140533
2019-03-26,654656.3855140533
2019-03-27,648028.344010147
2019-03-28,650861.6180579986
2019-03-29,653551.7119300689
2019-04-01,665824.1704261627
2019-04-02,665747.1147621002
2019-04-03,668213.344010147
2019-04-04,667538.0765540923
2019-04-05,674298.232682022
2019-04-08,678915.0765540923
2019-04-09,673769.7293861236
2019-04-10,677986.5558021392
2019-04-11,676790.1322181548
2019-04-12,676419.5034339752
2019-04-15,677083.7501380767
2019-04-16,683752.1562660064
2019-04-17,684405.3822181548
2019-04-18,683256.6704261627
2019-04-22,692659.2534339752
2019-04-23,706040.0590980377
2019-04-24,697958.7119300689
2019-04-25,698142.2119300689
2019-04-26,715897.6737220611
2019-04-29,711420.291641983
2019-04-30,707049.3090980377
2019-05-01,701544.3090980377
2019-05-02,697617.3822181548
2019-05-03,720239.2675941314
2019-05-06,715868.3298499908
2019-05-07,705023.4619300689
2019-05-08,703838.0590980377
2019-05-09,697268.7501380767
2019-05-10,693639.1147621002
2019-05-13,668940.041641983
2019-05-14,675340.5001380767
2019-05-15,686728.5208900298
2019-05-16,700094.6322181548
2019-05-17,685939.4619300689
2019-05-20,682258.4411781158
2019-05-21,681726.3090980377
2019-05-22,682519.041641983
2019-05-23,666339.9551552887
2019-05-24,669200.7575952301
2019-05-28,674026.8165551911
2019-05-29,667699.6953393708
2019-05-30,666646.4071313629
2019-05-31,651507.6571313629
2019-06-03,621274.1953393708
2019-06-04,634805.5283471833
2019-06-05,638086.486843277
2019-06-06,643907.1014673004
2019-06-07,662136.0075952301
2019-06-10,682908.1986352692
2019-06-11,684034.8689233551
2019-06-12,680959.4071313629
2019-06-13,686457.1047631989
2019-06-14,686225.8929712067
2019-06-17,692230.0075952301
2019-06-18,697859.7750512848
2019-06-19,700582.9311792145
2019-06-20,704032.6953393708
2019-06-21,701504.1047631989
2019-06-24,702458.2958032379
2019-06-25,689382.0840112458
2019-06-26,696560.5807153473
2019-06-27,698927.7575952301
2019-06-28,695019.1986352692
2019-07-01,705500.6953393708
2019-07-02,709948.7783471833
2019-07-03,711669.986843277
2019-07-05,713104.9693872223
2019-07-08,716558.4071313629
2019-07-09,729763.1047631989
2019-07-10,740446.4693872223
2019-07-11,734449.6571313629
2019-07-12,738093.986843277
2019-07-15,741760.3132592926
2019-07-16,737690.2958032379
2019-07-17,731132.0075952301
2019-07-18,725946.2958032379
2019-07-19,721035.8340112458
2019-07-22,728783.1986352692
2019-07-23,732034.8132592926
2019-07-24,734354.2783471833
2019-07-25,724448.9071313629
2019-07-26,713156.3547631989
2019-07-29,701926.1189233551
2019-07-30,696817.5075952301
2019-07-31,685165.2575952301
2019-08-01,680959.4071313629
2019-08-02,669186.0632592926
2019-08-05,647859.6986352692
2019-08-06,656190.5807153473
2019-08-07,658234.7958032379
2019-08-08,672727.6222192536
2019-08-09,663438.8307153473
2019-08-12,655122.6429712067
2019-08-13,669589.7542993317
2019-08-14,647063.2925073395
2019-08-15,651893.0250512848
2019-08-16,657930.1571313629
2019-08-19,666573.0250512848
2019-08-20,661163.4486352692
2019-08-21,669296.1811792145
2019-08-22,662367.2193872223
2019-08-23,642167.5250512848
2019-08-26,649232.2750512848
2019-08-27,646648.5807153473
2019-08-28,647536.736843277
2019-08-29,655665.7958032379
2019-08-30,651955.4311792145
2019-09-03,656928.2542993317
2019-09-04,660884.5250512848
2019-09-05,675601.2160913239
2019-09-06,672955.1604272614
2019-09-09,672162.4278833161
2019-09-10,668198.8547631989
2019-09-11,669094.3132592926
2019-09-12,676639.8547631989
2019-09-13,675094.7542993317
2019-09-16,663534.2542993317
2019-09-17,668932.8547631989
2019-09-18,667064.7925073395
2019-09-19,668547.486843277
2019-09-20,658513.7193872223
2019-09-23,655262.1047631989
2019-09-24,639227.8514673004
2019-09-25,649034.0807153473
2019-09-26,638578.2542993317
2019-09-27,633297.1189233551
2019-09-30,637135.9693872223
2019-10-01,637040.5458032379
2019-10-02,628812.3896753083
2019-10-03,632919.1429712067
2019-10-04,638508.5458032379
2019-10-07,635943.2193872223
2019-10-08,625979.1604272614
2019-10-09,632027.3132592926
2019-10-10,631392.4104272614
2019-10-11,635671.6429712067
2019-10-14,637326.8165551911
2019-10-15,648685.4486352692
2019-10-16,652373.8165551911
2019-10-17,656062.1396753083
2019-10-18,645063.1604272614
2019-10-21,655394.2193872223
2019-10-22,648079.8896753083
2019-10-23,646773.3929712067
2019-10-24,653603.2575952301
2019-10-25,646465.0807153473
2019-10-28,652245.3307153473
2019-10-29,646971.5425073395
2019-10-30,653313.3132592926
2019-10-31,652091.2193872223
2019-11-01,657515.4453393708
2019-11-04,662367.2193872223
2019-11-05,661284.5425073395
2019-11-06,659104.5840112458
2019-11-07,656326.3689233551
2019-11-08,655474.9486352692
2019-11-11,650252.5458032379
2019-11-12,652582.986843277
2019-11-13,643448.3514673004
2019-11-14,643995.1778833161
2019-11-15,638449.8132592926
2019-11-18,643235.5075952301
2019-11-19,643330.9311792145
2019-11-20,640666.5075952301
2019-11-21,636695.5425073395
2019-11-22,640736.2160913239
2019-11-25,651056.2542993317
2019-11-26,659533.9453393708
2019-11-27,667450.1604272614
2019-11-29,660950.6047631989
2019-12-02,653904.1778833161
2019-12-03,649632.2925073395
2019-12-04,646230.1953393708
2019-12-05,638813.1396753083
2019-12-06,642894.1778833161
2019-12-09,642127.1604272614
2019-12-10,638347.0425073395
2019-12-11,641837.2160913239
2019-12-12,646098.0807153473
2019-12-13,646321.9453393708
2019-12-16,649357.0425073395
2019-12-17,657229.2193872223
2019-12-18,654796.0075952301
2019-12-19,657823.7575952301
2019-12-20,655702.486843277
2019-12-23,658087.986843277
2019-12-24,656697.0425073395
2019-12-26,685895.5840112458
2019-12-27,686273.6047631989
2019-12-30,677865.6222192536
2019-12-31,678214.2542993317
2020-01-02,696626.6604272614
2020-01-03,688170.9660913239
2020-01-06,698413.9486352692
2020-01-07,699874.6014673004
2020-01-08,694409.9660913239
2020-01-09,697742.3547631989
2020-01-10,691176.7193872223
2020-01-13,694164.1047631989
2020-01-14,686141.4453393708
2020-01-15,683418.3340112458
2020-01-16,689260.9453393708
2020-01-17,684409.2160913239
2020-01-21,694420.986843277
2020-01-22,692754.7925073395
2020-01-23,691697.8307153473
2020-01-24,683278.8722192536
2020-01-27,671057.7542993317
2020-01-28,680199.736843277
2020-01-29,681942.986843277
2020-01-30,686596.5665551911
2020-01-31,737257.2160913239
2020-02-03,735598.3689233551
2020-02-04,752285.848171402
2020-02-05,748689.2750512848
2020-02-06,752491.3896753083
2020-02-07,763152.7575952301
2020-02-10,783201.9245874176
2020-02-11,789400.6047631989
2020-02-12,792776.986843277
2020-02-13,789059.3198510895
2020-02-14,783554.3198510895
2020-02-18,791187.848171402
2020-02-19,796527.7160913239
2020-02-20,790244.7226831208
2020-02-21,769277.9660913239
2020-02-24,737466.4311792145
2020-02-25,724052.5632592926
2020-02-26,726566.5042993317
2020-02-27,691595.1047631989
2020-02-28,691393.236843277
2020-03-02,717156.6189233551
2020-03-03,700656.3132592926
2020-03-04,725186.5807153473
2020-03-05,706176.0075952301
2020-03-06,697757.0042993317
2020-03-09,660880.8514673004
2020-03-10,694354.9071313629
2020-03-11,668312.6014673004
2020-03-12,615372.8514673004
2020-03-13,655151.986843277
2020-03-16,619975.0458032379
2020-03-17,663534.2542993317
2020-03-18,671666.986843277
2020-03-19,690358.3165551911
2020-03-20,677572.0042993317
2020-03-23,698395.5807153473
2020-03-24,712073.6778833161
2020-03-25,692160.2542993317
2020-03-26,717721.8132592926
2020-03-27,697393.6778833161
2020-03-30,720826.6189233551
2020-03-31,715604.2160913239
2020-04-01,700182.8689233551
2020-04-02,704267.5807153473
2020-04-03,699775.5042993317
2020-04-06,733172.5042993317
2020-04-07,738314.1778833161
2020-04-08,749837.986843277
2020-04-09,749749.9104272614
2020-04-13,796032.3198510895
2020-04-14,838035.4519311676
2020-04-15,846975.5217553864
2020-04-16,883862.6953393708
2020-04-17,871681.986843277
2020-04-20,878511.8962671051
2020-04-21,854477.0698510895
2020-04-22,867457.8132592926
2020-04-23,880655.1189233551
2020-04-24,884607.7160913239
2020-04-27,872048.986843277
2020-04-28,849324.375515152
2020-04-29,870841.5425073395
2020-04-30,908014.986843277
2020-05-01,839033.6811792145
2020-05-04,850025.3132592926
2020-05-05,850689.6047631989
2020-05-06,862969.4104272614
2020-05-07,868969.8962671051
2020-05-08,873373.8962671051
2020-05-11,884159.986843277
2020-05-12,865057.6189233551
2020-05-13,869083.598171402
2020-05-14,876764.9726831208
2020-05-15,884446.2575952301
2020-05-18,890494.4104272614
2020-05-19,898961.125515152
2020-05-20,916800.9453393708
2020-05-21,898010.5632592926
2020-05-22,894391.9038354645
2020-05-26,888879.6462671051
2020-05-27,884670.0774194489
2020-05-28,881260.7226831208
2020-05-29,896406.8198510895
2020-06-01,906928.6811792145
2020-06-02,907431.4245874176
2020-06-03,909629.7510034333
2020-06-04,903097.2226831208
2020-06-05,911317.986843277
2020-06-08,926387.0283471833
2020-06-09,954572.6462671051
2020-06-10,971671.1189233551
2020-06-11,938828.2925073395
2020-06-12,934079.3340112458
2020-06-15,944230.5217553864
2020-06-16,959861.0840112458
2020-06-17,969296.6396753083
2020-06-18,974067.6396753083
2020-06-19,981785.6604272614
2020-06-22,996028.9519311676
2020-06-23,1014595.4245874176
2020-06-24,1003581.7510034333
2020-06-25,1010987.875515152
2020-06-26,988340.3198510895
2020-06-29,983756.4038354645
2020-06-30,1012543.9519311676
2020-07-01,1056539.8689233551
2020-07-02,1060797.1047631989
2020-07-06,1121990.6811792145
2020-07-07,1101101.0698510895
2020-07-08,1130824.3962671051
2020-07-09,1168082.1538354645
2020-07-10,1174456.986843277
2020-07-13,1139224.986843277
2020-07-14,1131884.986843277
2020-07-15,1104312.3198510895
2020-07-16,1101020.2510034333
2020-07-17,1087099.9660913239
2020-07-20,1173297.2990991364
2020-07-21,1151809.4311792145
2020-07-22,1137723.9245874176
2020-07-23,1096120.8547631989
2020-07-24,1104326.9245874176
2020-07-27,1121319.0425073395
2020-07-28,1101178.125515152
2020-07-29,1113362.5075952301
2020-07-30,1120096.9038354645
2020-07-31,1161494.5217553864
2020-08-03,1142120.5774194489
2020-08-04,1152007.625515152
2020-08-05,1176303.0075952301
2020-08-06,1183631.986843277
2020-08-07,1162514.7925073395
2020-08-10,1155431.6745874176
2020-08-11,1130662.848171402
2020-08-12,1160599.0632592926
2020-08-13,1160151.3340112458
2020-08-14,1155380.3340112458
2020-08-17,1168001.4245874176
2020-08-18,1215740.8132592926
2020-08-19,1196653.1396753083
2020-08-20,1210191.8198510895
2020-08-21,1205549.2160913239
2020-08-24,1213894.7925073395
2020-08-25,1228218.8132592926
2020-08-26,1263215.9726831208
2020-08-27,1247856.986843277
2020-08-28,1248517.6047631989
2020-08-31,1266559.2925073395
2020-09-01,1284234.0698510895
2020-09-02,1296099.1189233551
2020-09-03,1236112.986843277
2020-09-04,1209182.5698510895
2020-09-08,1156048.2990991364
2020-09-09,1199636.8962671051
2020-09-10,1165322.3962671051
2020-09-11,1143709.7160913239
2020-09-14,1138846.9660913239
2020-09-15,1158356.6538354645
2020-09-16,1129719.7226831208
2020-09-17,1104260.8896753083
2020-09-18,1084508.9245874176
2020-09-21,1086549.4660913239
2020-09-22,1148396.3132592926
2020-09-23,1101005.6462671051
2020-09-24,1108319.9311792145
2020-09-25,1135969.6538354645
2020-09-28,1164933.3547631989
2020-09-29,1154227.9038354645
2020-09-30,1155640.8896753083
2020-10-01,1182259.4104272614
2020-10-02,1146931.986843277
2020-10-05,1174163.3689233551
2020-10-06,1137742.2925073395
2020-10-07,1172875.1953393708
2020-10-08,1170988.8547631989
2020-10-09,1206257.5010034333
2020-10-12,1263612.2717553864
2020-10-13,1263869.1538354645
2020-10-14,1234538.5425073395
2020-10-15,1225341.5010034333
2020-10-16,1201141.5425073395
2020-10-19,1177103.0425073395
2020-10-20,1180699.6604272614
2020-10-21,1168929.9453393708
2020-10-22,1165795.7510034333
2020-10-23,1176071.7510034333
2020-10-26,1177040.6811792145
2020-10-27,1206140.125515152
2020-10-28,1160797.2575952301
2020-10-29,1178497.6604272614
2020-10-30,1114324.0010034333
2020-11-02,1102701.1396753083
2020-11-03,1118823.4245874176
2020-11-04,1189562.6745874176
2020-11-05,1219230.986843277
2020-11-06,1215329.8198510895
2020-11-09,1153809.5632592926
2020-11-10,1113909.3340112458
2020-11-11,1151479.0774194489
2020-11-12,1141529.7575952301
2020-11-13,1148330.2783471833
2020-11-16,1149156.0283471833
2020-11-17,1150844.1745874176
2020-11-18,1139760.7925073395
2020-11-19,1144003.3340112458
2020-11-20,1137536.7510034333
2020-11-23,1137166.0774194489
2020-11-24,1144385.0283471833
2020-11-25,1168977.7019311676
2020-11-27,1172746.7990991364
2020-11-30,1162727.6811792145
2020-12-01,1181826.375515152
2020-12-02,1175752.5075952301
2020-12-03,1169586.8896753083
2020-12-04,1160723.875515152
2020-12-07,1159042.986843277
2020-12-08,1166122.4311792145
2020-12-09,1139298.3689233551
2020-12-10,1138303.8132592926
2020-12-11,1143783.098171402
2020-12-14,1158664.9660913239
2020-12-15,1161656.0698510895
2020-12-16,1189489.2925073395
2020-12-17,1187698.375515152
2020-12-18,1175062.5010034333
2020-12-21,1176725.0217553864
2020-12-22,1176849.8340112458
2020-12-23,1169051.0840112458
2020-12-24,1164434.1953393708
2020-12-28,1205270.2925073395
2020-12-29,1219230.986843277
2020-12-30,1205963.9726831208
2020-12-31,1195350.2717553864
2021-01-04,1169550.1538354645
2021-01-05,1181250.1604272614
2021-01-06,1151842.4038354645
2021-01-07,1160569.6745874176
2021-01-08,1168107.8689233551
2021-01-11,1142972.0425073395
2021-01-12,1145401.625515152
